step,wall_time,loss,psnr_stretched,psnr_raw,gnorm_avg,gnorm_max,clip_norm,duration_s,psnr_stretched_hst,psnr_raw_hst,roundtrip_val_loss,save_best_score
108000,1779945948.3756013,0.0034465112257748842,61.80696105957031,107.87393188476562,0.48941570520401,1.3807475566864014,5.0,70.61807986802887,53.89592742919922,101.41294860839844,0.001217890763655305,88.74274586653337
109000,1779946018.814884,0.003489226568490267,62.062599182128906,107.91603088378906,0.4276089668273926,1.3810433149337769,5.0,70.41578167304397,54.004825592041016,100.27851104736328,0.0013015929143875837,89.05199604900554
110000,1779946089.2120984,0.003430143930017948,61.915340423583984,107.76519012451172,0.48486006259918213,1.5415822267532349,5.0,70.37537013296969,53.29262161254883,98.54878997802734,0.000997309572994709,88.55167813412845
111000,1779946159.0011423,0.003325150813907385,62.86355209350586,109.26680755615234,0.5296769142150879,1.3326283693313599,5.0,69.7681936599547,53.787296295166016,100.65438079833984,0.0007691473583690822,89.74950876750518
112000,1779946228.9234767,0.0033039243426173925,62.78783416748047,108.76951599121094,0.48889029026031494,1.4695791006088257,5.0,69.89398566295858,54.07481002807617,100.35231018066406,0.0009766542352735996,89.81547263916582
113000,1779946298.8440354,0.003362909657880664,63.22595977783203,109.23262023925781,0.5001820921897888,1.3385846614837646,5.0,69.89595079608262,54.170127868652344,102.05613708496094,0.0006713790353387594,90.30430992180482
114000,1779946369.0235212,0.003364481031894684,62.46063232421875,108.38191223144531,0.45590561628341675,1.3583989143371582,5.0,69.58107439102605,53.19540786743164,98.70539855957031,0.0011481972178444266,89.04685428575613
115000,1779946438.9152787,0.003743436187505722,62.40690612792969,108.08518981933594,0.31312185525894165,1.3058891296386719,5.0,69.87299273104873,53.66029739379883,99.03861236572266,0.0012891169171780348,89.22416365565732
116000,1779946509.2513742,0.0033669837284833193,61.922019958496094,107.79170989990234,0.46368348598480225,1.6850050687789917,5.0,70.31634015508462,53.42293167114258,100.79194641113281,0.0037820967845618725,88.59566482622176
117000,1779946578.7718687,0.0034403547178953886,63.49762725830078,110.30770874023438,0.40063104033470154,1.3590658903121948,5.0,69.50114126305562,53.768089294433594,100.11878204345703,0.0007135948399081826,90.3745359571185
118000,1779946648.5171287,0.0033316428307443857,63.64735794067383,111.17528533935547,0.4738234877586365,1.650354027748108,5.0,69.15225591498893,53.64413833618164,100.72916412353516,0.0013256205711513758,90.45617090305313
119000,1779946719.9079237,0.0032016427721828222,63.69729232788086,111.48767852783203,0.5387325882911682,1.5213865041732788,5.0,70.77074530895334,54.03220748901367,100.42088317871094,0.0014785627136006951,90.69861044525169
120000,1779946790.8799112,0.0034959802869707346,63.44013977050781,111.30846405029297,0.5139142274856567,1.7691831588745117,5.0,70.38417100906372,53.60239028930664,100.674560546875,0.0017024949193000793,90.22430996596813
121000,1779946860.897406,0.0033522823359817266,63.394371032714844,109.28996276855469,0.5283037424087524,1.4213361740112305,5.0,69.99538483901415,53.60253143310547,100.37890625,0.0019638624507933855,90.17599812475964
122000,1779946930.322287,0.003478881437331438,63.67245864868164,111.52272033691406,0.45693910121917725,1.5464116334915161,5.0,69.4040351320291,53.92176055908203,100.23482513427734,0.0006528904195874929,90.62681002402678
123000,1779947000.659283,0.003312925109639764,63.82054901123047,110.81138610839844,0.5270444750785828,1.3906428813934326,5.0,70.31092863099184,54.090396881103516,102.28667449951172,0.0014159325510263443,90.85158812627196
124000,1779947070.9337564,0.0033249075058847666,64.05368041992188,111.93524932861328,0.47393593192100525,1.4212710857391357,5.0,69.6537894300418,54.34640884399414,102.60816955566406,0.0013390296371653676,91.21349454554729
125000,1779947140.8857346,0.0033260539639741182,64.49303436279297,112.52471160888672,0.47039949893951416,1.4350862503051758,5.0,69.23662816209253,54.34333038330078,102.05470275878906,0.0007665358134545386,91.65703419630881
126000,1779947210.8729618,0.0032853910233825445,64.48878479003906,109.03671264648438,0.5522078275680542,1.4942899942398071,5.0,69.38821401598398,53.06797409057617,98.07974243164062,0.001213451032526791,91.01063732500188
127000,1779947280.9466908,0.00319618615321815,66.01783752441406,110.14293670654297,0.5123660564422607,1.5237783193588257,5.0,70.0514507299522,53.565879821777344,99.91344451904297,0.0008709629182703793,92.79206780612003
128000,1779947351.476003,0.003165355185046792,65.11090850830078,112.42620086669922,0.5453906655311584,1.607146143913269,5.0,69.58713450899813,54.34035110473633,101.68505859375,0.0009876734111458063,92.27120732655749
129000,1779947420.6043756,0.003387508913874626,64.36066436767578,106.37710571289062,0.4592536687850952,1.56006920337677,5.0,69.10459327395074,53.967369079589844,97.05618286132812,0.0017023214604705572,91.327325692866
130000,1779947490.0050454,0.0033714149612933397,66.02149963378906,110.78382873535156,0.4872569143772125,1.5167803764343262,5.0,69.37991768191569,54.22274398803711,100.29821014404297,0.000914882286451757,93.1237228049431
131000,1779947559.8864446,0.003382592462003231,66.18351745605469,112.60808563232422,0.5357009768486023,1.4312267303466797,5.0,69.26380938501097,54.53163528442383,101.65282440185547,0.0015072094975039363,93.43426300329156
132000,1779947630.5272133,0.0032182547729462385,66.53087615966797,110.59485626220703,0.5146220922470093,1.497985601425171,5.0,69.98861632798798,54.20848846435547,101.57181549072266,0.0013060702476650476,93.62205968936905
133000,1779947700.932264,0.00325904693454504,67.21662902832031,111.62615203857422,0.49314120411872864,1.6518802642822266,5.0,69.79147388099227,54.06929397583008,100.34654998779297,0.0019378513097763062,94.23189750313759
134000,1779947771.916792,0.0033145113848149776,66.06507110595703,109.49894714355469,0.5471376180648804,1.7139501571655273,5.0,70.35178053192794,54.16105651855469,97.71818542480469,0.0007609539898112416,93.13798982533626
135000,1779947842.6191208,0.003208970418199897,64.97318267822266,110.82503509521484,0.52334064245224,1.4959543943405151,5.0,70.67464088904671,53.75590515136719,99.16320037841797,0.001015571178868413,91.84097954211757
136000,1779947912.8307195,0.0032652162481099367,65.24928283691406,111.54747772216797,0.5468995571136475,1.4203461408615112,5.0,70.1816787730204,54.58496856689453,101.58811950683594,0.0021706202533096075,92.52006091782823
137000,1779947982.7395372,0.0032159476540982723,65.4794692993164,109.77323150634766,0.5686338543891907,1.4483340978622437,5.0,69.88679478003178,54.68315124511719,101.92764282226562,0.0007298989803530276,92.81374593207147
138000,1779948052.9732378,0.003164490219205618,66.08570098876953,110.00743865966797,0.5801067352294922,1.6193630695343018,5.0,70.21237887791358,54.65976333618164,101.70880889892578,0.0005551937501877546,93.41003071935847
139000,1779948123.9431474,0.003124853130429983,66.46395874023438,109.91263580322266,0.5630493760108948,1.3721665143966675,5.0,70.94793273694813,54.57557678222656,102.40016174316406,0.0006054436089470983,93.74569269525819
140000,1779948193.9798164,0.0033041369169950485,66.76251983642578,110.64720916748047,0.5180643796920776,1.4215757846832275,5.0,70.01448644895572,54.46213150024414,103.00106811523438,0.001271005137823522,93.98087553516962
141000,1779948264.4990273,0.003360963426530361,65.25003051757812,109.61998748779297,0.5365572571754456,1.3908989429473877,5.0,70.49267509300262,54.46469497680664,101.83452606201172,0.0010185816790908575,92.47219218919054
142000,1779948334.160952,0.003111578756943345,66.58844757080078,113.24168395996094,0.5737459063529968,1.6181148290634155,5.0,69.63209222303703,54.431583404541016,100.54191589355469,0.000874764402396977,93.79549162904732
143000,1779948403.8285277,0.0032109629828482866,67.17981719970703,111.95722961425781,0.5503576397895813,1.4008418321609497,5.0,69.64338857296389,54.643550872802734,102.56499481201172,0.0015644443919882178,94.48594819218852
144000,1779948473.8454905,0.0032914166804403067,62.94469451904297,108.92373657226562,0.5256103277206421,1.5719457864761353,5.0,69.39942086092196,53.83376693725586,98.66968536376953,0.001059780828654766,89.85098017938435
145000,1779948544.12368,0.003231716575101018,66.59602355957031,111.16983032226562,0.5364336371421814,1.5118643045425415,5.0,70.24923808593303,53.65291213989258,100.72096252441406,0.0011151956859976053,93.41132767265663
146000,1779948613.0854354,0.003134709084406495,65.63289642333984,112.99668884277344,0.5741839408874512,1.413920521736145,5.0,68.94106093596201,54.02296829223633,100.78416442871094,0.0008048772579059005,92.63633179687895
147000,1779948682.472426,0.003151033306494355,66.2815933227539,110.25675201416016,0.5578393340110779,1.4437803030014038,5.0,69.36775643902365,54.17643356323242,101.32138061523438,0.0007090838626027107,93.36271926574409
148000,1779948752.1026816,0.0032519034575670958,66.53385162353516,109.22058868408203,0.5312352180480957,1.4771133661270142,5.0,69.61256966507062,54.496517181396484,102.15869903564453,0.0012891112128272653,93.76921910210513
149000,1779948821.5664246,0.003286595456302166,65.34532165527344,108.87287902832031,0.5657275319099426,1.4794977903366089,5.0,69.44617316499352,54.60449981689453,102.8756103515625,0.0007490430725738406,92.64008113299496
150000,1779948891.6082509,0.003139588050544262,66.20820617675781,109.55000305175781,0.6025264263153076,1.5266916751861572,5.0,70.02367386093829,54.36404037475586,101.29045867919922,0.0008441363461315632,93.38178500067443
151000,1779948961.5903516,0.003235721495002508,65.84129333496094,114.27857208251953,0.5131741762161255,1.6078784465789795,5.0,69.95359855901916,54.634056091308594,100.67660522460938,0.0007575219497084618,93.15074616111815
152000,1779949031.6892555,0.003117428394034505,68.18069458007812,113.61200714111328,0.5945918560028076,1.473121166229248,5.0,70.06083624891471,54.27809524536133,99.47608947753906,0.000945220235735178,95.31029000040144
153000,1779949102.1125226,0.003160414518788457,67.68682098388672,111.67875671386719,0.5522431135177612,1.475677490234375,5.0,69.80063128296752,54.64455795288086,103.84700012207031,0.0020853597670793533,94.98824636265635
154000,1779949171.3400292,0.0032805015798658133,68.42330169677734,112.27619934082031,0.579540491104126,1.6109181642532349,5.0,69.20842155697756,54.46531677246094,101.76228332519531,0.0007185386493802071,95.64877469651401
155000,1779949241.6705017,0.0031065724324434996,67.013427734375,110.90473937988281,0.5652781128883362,1.5236023664474487,5.0,69.7168685880024,54.45920944213867,103.3426513671875,0.0004891370190307498,94.23814108525403
156000,1779949311.0796382,0.003246661275625229,66.53943634033203,113.276611328125,0.5557687878608704,1.491172432899475,5.0,69.38536392897367,54.30405807495117,102.01487731933594,0.0017273580888286233,93.67419179691933
157000,1779949381.5073361,0.003193297889083624,66.84815979003906,114.28668975830078,0.5715374946594238,1.5536673069000244,5.0,70.40813218301628,54.429569244384766,102.58373260498047,0.0013631333131343126,94.0493130791001
158000,1779949450.770872,0.003299824194982648,69.1908187866211,114.86434936523438,0.5629806518554688,1.672082543373108,5.0,69.24553098902106,54.58167266845703,102.75527954101562,0.000856697850394994,96.47308814234566
159000,1779949521.524414,0.0031251178588718176,66.58523559570312,111.00465393066406,0.5650987029075623,1.546064853668213,5.0,70.15960877400357,53.57112121582031,95.13937377929688,0.001643620664253831,93.35435999697074
160000,1779949591.40452,0.0031899153254926205,68.77996063232422,115.388427734375,0.5686859488487244,1.5678670406341553,5.0,69.85925360303372,54.71107864379883,100.8997802734375,0.0010789704974740744,96.12471024924889
161000,1779949661.05166,0.00314113381318748,68.92215728759766,111.81697082519531,0.5634132027626038,1.5454477071762085,5.0,69.62494052492548,54.57829284667969,102.56095886230469,0.0011665000347420573,96.19963871059008
162000,1779949730.6564686,0.003231454873457551,69.4417724609375,114.69287109375,0.5288532972335815,1.4073643684387207,5.0,69.58243153605144,54.817420959472656,103.46855926513672,0.000530894089024514,96.84517399978358
163000,1779949801.4295695,0.0033885298762470484,62.08728790283203,107.97566223144531,0.5415970683097839,10.729924201965332,5.0,69.71847579989117,53.954795837402344,99.50435638427734,0.0012736940989270806,89.05194888054393
164000,1779949871.1510136,0.003290028776973486,64.64720916748047,109.88178253173828,0.5057554841041565,1.4901058673858643,5.0,69.69984665303491,54.3165283203125,101.39948272705078,0.0006333114579319954,91.7991402130574
165000,1779949941.1903934,0.003230293048545718,66.05976867675781,110.96591186523438,0.6328210830688477,1.5048564672470093,5.0,70.00730704097077,54.10286331176758,102.37218475341797,0.000810455356258899,93.10309577907901
166000,1779950010.7898648,0.0032411389984190464,66.740234375,111.50182342529297,0.585273027420044,1.3097987174987793,5.0,69.58185643597972,54.667179107666016,102.76349639892578,0.0005834925104863942,94.06798900372814
167000,1779950080.7641308,0.003174335230141878,67.25862121582031,112.25178527832031,0.552594006061554,1.4249950647354126,5.0,69.95323677093256,54.68698501586914,102.76445770263672,0.0008411707240156829,94.59370201651473
168000,1779950150.8740866,0.003147376701235771,67.25074768066406,112.08988952636719,0.5727983117103577,1.3994038105010986,5.0,70.0812972249696,54.59149932861328,102.61022186279297,0.0009280928643420339,94.53721641632728
169000,1779950221.3241835,0.0032047834247350693,68.61937713623047,115.79627227783203,0.6023017764091492,1.5526243448257446,5.0,70.43197438400239,54.73081588745117,102.71339416503906,0.0009234173921868205,95.97555090603419
170000,1779950290.6961472,0.003164490917697549,68.32577514648438,114.47020721435547,0.5875198841094971,1.4415055513381958,5.0,69.35330362000968,54.80070114135742,103.40699768066406,0.0019833047408610582,95.70629266975448
171000,1779950359.6800013,0.003073055064305663,68.65480041503906,113.49018096923828,0.5944951176643372,1.5281168222427368,5.0,68.96214717498515,54.81862258911133,103.54093170166016,0.0004477855400182307,96.05963385419454
172000,1779950430.1452148,0.003159347688779235,68.33831024169922,114.19927215576172,0.5710834264755249,1.518198013305664,5.0,70.44568402599543,54.30606460571289,101.34622955322266,0.0010401008184999228,95.48094153637066
173000,1779950499.9668105,0.003175721038132906,68.45970916748047,112.87438201904297,0.6041135787963867,1.4022438526153564,5.0,69.80372952495236,54.76133728027344,102.86074829101562,0.000916209421120584,95.83121571340598
174000,1779950569.797956,0.0031559234485030174,68.83308410644531,113.41873931884766,0.5493108034133911,1.395253300666809,5.0,69.80516247591004,54.485408782958984,102.42141723632812,0.001407089876011014,96.0617175991647
175000,1779950639.440796,0.0031325637828558683,69.05430603027344,115.69866180419922,0.5996578335762024,1.4669930934906006,5.0,69.62265746702906,54.64537048339844,103.29566955566406,0.000940044759772718,96.36759082437493
176000,1779950709.0540855,0.003133367747068405,67.79882049560547,114.58470916748047,0.5578033924102783,1.6607284545898438,5.0,69.59445210907143,54.43386459350586,100.82074737548828,0.0021845041774213314,94.99390775058419
177000,1779950778.70376,0.0031680376268923283,69.11785125732422,114.95100402832031,0.6206488609313965,1.8305011987686157,5.0,69.62639027403202,54.53847122192383,101.35726165771484,0.0016095231985673308,96.37099163630046
178000,1779950848.8158808,0.0030500011052936316,69.71162414550781,114.81723022460938,0.5897888541221619,1.4207631349563599,5.0,70.09186004695948,54.83409118652344,103.22762298583984,0.0006638910854235291,97.1220308279153
179000,1779950919.7945259,0.003059621434658766,69.73851776123047,114.648193359375,0.591272234916687,1.4533076286315918,5.0,70.3460545350099,54.825077056884766,103.46915435791016,0.0006202762015163898,97.14485352765769
180000,1779950990.2179163,0.0031381482258439064,69.86540985107422,116.73701477050781,0.5520830154418945,1.603591799736023,5.0,69.83869017998222,54.850772857666016,102.40592956542969,0.0010214998619630933,97.2805812812876
181000,1779951061.2298687,0.0032122598495334387,68.62584686279297,111.83047485351562,0.5503336787223816,1.4926769733428955,5.0,70.40778289805166,54.70408248901367,103.82844543457031,0.000897470279596746,95.96891340450384
182000,1779951130.9394171,0.0031960613559931517,69.94670104980469,116.81464385986328,0.5969448089599609,1.4162530899047852,5.0,69.68913358903956,53.70555877685547,101.0677490234375,0.0017244474729523063,96.7822359635029
183000,1779951200.9384174,0.0030877364333719015,69.33478546142578,115.66449737548828,0.6253212690353394,1.3668426275253296,5.0,69.97814258490689,54.80186080932617,103.661865234375,0.0005569403292611241,96.73014646279626
184000,1779951270.2404132,0.0030805706046521664,69.92804718017578,114.52794647216797,0.621838390827179,1.735391616821289,5.0,69.28350772697013,54.73666763305664,104.21900939941406,0.0006852060905657709,97.28952893579844
185000,1779951340.1996884,0.0030418355017900467,70.3155746459961,116.59761047363281,0.6240700483322144,1.5480101108551025,5.0,69.32842840196099,54.54732131958008,102.64018249511719,0.0005168444477021694,97.58406686130911
186000,1779951411.537508,0.0031401636078953743,70.15919494628906,117.98546600341797,0.6030755639076233,1.4612507820129395,5.0,70.72275274503045,54.87010955810547,103.63661193847656,0.0005918322131037712,97.58833140321076
187000,1779951482.937372,0.003115145256742835,69.41709899902344,111.25569152832031,0.5612885355949402,1.4572179317474365,5.0,70.7990841770079,54.8131103515625,101.75711822509766,0.0004422934725880623,96.8192312400788
188000,1779951552.7512164,0.0030768185388296843,69.77259063720703,114.64144897460938,0.5976529717445374,1.4826842546463013,5.0,69.7949866320705,54.401329040527344,100.90738677978516,0.0005414871848188341,96.96784028562251
189000,1779951622.7034335,0.0031708632595837116,69.71100616455078,112.71724700927734,0.5848190784454346,1.3928457498550415,5.0,69.92181949398946,54.82830810546875,103.68639373779297,0.000525142764672637,97.11990878963843
190000,1779951692.5602808,0.0032274480909109116,66.16468048095703,113.47330474853516,0.553179919719696,1.4376957416534424,5.0,69.83511427801568,52.2169189453125,96.52620697021484,0.004519608803093433,92.22794386558235
191000,1779951763.3848803,0.0032565335277467966,69.48469543457031,116.33293151855469,0.4890938699245453,1.4981083869934082,5.0,70.80420434998814,54.788330078125,103.79595184326172,0.0013869276735931635,96.86499119689688
192000,1779951832.582581,0.0030855205841362476,68.98880004882812,114.10261535644531,0.6322887539863586,1.4896337985992432,5.0,69.17603106796741,53.179561614990234,97.0599365234375,0.000901537190657109,95.56956548441667
